country,date,new_deaths,new_deaths_smooth,total_deaths,traffic_retail,traffic_supermarket,traffic_parks,traffic_transit_stations,traffic_workplaces,traffic_residential,traffic_retail_smooth,traffic_supermarket_smooth,traffic_parks_smooth,traffic_transit_stations_smooth,traffic_workplaces_smooth,traffic_residential_smooth
Germany,2020-07-30,9.0,4,9144.0,0.01,0.0,1.54,-0.21,-0.33,0.05,-0.04,0.02,1.38,-0.18,-0.23,0.04
Germany,2020-07-31,3.0,3,9147.0,-0.06,-0.01,1.61,-0.2,-0.34,0.04,-0.03,0.02,1.43,-0.18,-0.23,0.03
Germany,2020-08-01,7.0,4,9154.0,-0.19,-0.08,1.56,-0.06,-0.04,-0.02,-0.04,0.02,1.44,-0.17,-0.24,0.03
Germany,2020-08-02,0.0,4,9154.0,-0.05,0.35,0.89,-0.07,0.01,-0.01,-0.03,0.03,1.44,-0.17,-0.24,0.03
Germany,2020-08-03,0.0,4,9154.0,0.06,0.02,1.14,-0.21,-0.35,0.05,-0.03,0.04,1.4,-0.17,-0.24,0.03
Germany,2020-08-04,9.0,4,9163.0,0.05,0.0,1.43,-0.2,-0.34,0.06,-0.02,0.04,1.39,-0.16,-0.24,0.03
Germany,2020-08-05,16.0,6,9179.0,0.06,-0.02,1.8,-0.19,-0.33,0.04,-0.02,0.04,1.42,-0.16,-0.25,0.03
Germany,2020-08-06,2.0,5,9181.0,-0.02,-0.02,1.63,-0.21,-0.33,0.05,-0.02,0.03,1.44,-0.16,-0.25,0.03
Germany,2020-08-07,14.0,6,9195.0,-0.1,-0.04,1.56,-0.22,-0.34,0.04,-0.03,0.03,1.43,-0.17,-0.25,0.03
Germany,2020-08-08,6.0,6,9201.0,-0.23,-0.1,1.63,-0.1,-0.05,-0.01,-0.03,0.03,1.44,-0.17,-0.25,0.03
Germany,2020-08-09,1.0,6,9202.0,-0.09,0.28,1.27,-0.07,0.03,-0.02,-0.04,0.02,1.49,-0.17,-0.24,0.03
Germany,2020-08-10,1.0,7,9203.0,-0.01,0.0,1.37,-0.22,-0.34,0.05,-0.05,0.01,1.53,-0.17,-0.24,0.03
Germany,2020-08-11,5.0,6,9208.0,-0.03,-0.02,1.48,-0.22,-0.33,0.06,-0.06,0.01,1.53,-0.18,-0.24,0.03
Germany,2020-08-12,5.0,4,9213.0,-0.01,-0.02,1.54,-0.2,-0.32,0.05,-0.07,0.01,1.5,-0.18,-0.24,0.03
Germany,2020-08-13,4.0,5,9217.0,-0.05,-0.02,1.15,-0.21,-0.32,0.05,-0.07,0.01,1.43,-0.18,-0.24,0.03
Germany,2020-08-14,13.0,5,9230.0,-0.06,0.0,1.07,-0.2,-0.32,0.05,-0.07,0.02,1.36,-0.17,-0.24,0.03
Germany,2020-08-15,5.0,4,9235.0,-0.2,-0.17,1.32,-0.1,-0.08,0.0,-0.06,0.01,1.31,-0.17,-0.24,0.03
Germany,2020-08-16,0.0,4,9235.0,0.01,0.34,1.39,-0.04,0.04,-0.02,-0.05,0.02,1.33,-0.17,-0.24,0.03
Germany,2020-08-17,1.0,4,9236.0,-0.01,0.0,1.0,-0.19,-0.32,0.04,-0.05,0.02,1.28,-0.17,-0.24,0.03
Germany,2020-08-18,5.0,4,9241.0,-0.01,-0.02,1.12,-0.19,-0.28,0.05,-0.05,0.02,1.23,-0.16,-0.23,0.03
Germany,2020-08-19,8.0,5,9249.0,0.02,-0.03,1.47,-0.17,-0.28,0.04,-0.04,0.01,1.22,-0.16,-0.22,0.03
Germany,2020-08-20,14.0,6,9263.0,-0.06,-0.06,1.28,-0.2,-0.29,0.04,-0.04,0.01,1.24,-0.16,-0.22,0.03
Germany,2020-08-21,3.0,5,9266.0,-0.12,-0.07,1.27,-0.2,-0.3,0.04,-0.05,-0.0,1.26,-0.16,-0.22,0.03
Germany,2020-08-22,6.0,5,9272.0,-0.17,-0.08,1.07,-0.13,-0.05,0.0,-0.05,0.01,1.23,-0.16,-0.21,0.03
Germany,2020-08-23,3.0,5,9275.0,-0.02,0.32,1.05,-0.06,0.03,-0.01,-0.05,0.01,1.18,-0.16,-0.21,0.03
Germany,2020-08-24,1.0,5,9276.0,-0.03,-0.03,0.92,-0.2,-0.28,0.04,-0.06,0.0,1.17,-0.16,-0.21,0.03
Germany,2020-08-25,5.0,5,9281.0,-0.03,-0.03,1.13,-0.19,-0.26,0.05,-0.06,0.0,1.17,-0.16,-0.2,0.03
Germany,2020-08-26,4.0,5,9285.0,-0.07,-0.06,0.7,-0.22,-0.26,0.06,-0.07,-0.0,1.06,-0.17,-0.2,0.03
Germany,2020-08-27,5.0,3,9290.0,-0.03,-0.03,1.04,-0.17,-0.24,0.04,-0.07,0.0,1.03,-0.17,-0.19,0.03
Germany,2020-08-28,0.0,3,9290.0,-0.06,-0.02,0.84,-0.18,-0.26,0.04,-0.06,0.01,0.96,-0.16,-0.19,0.03
Germany,2020-08-29,9.0,3,9299.0,-0.12,-0.07,1.05,-0.08,-0.04,0.0,-0.05,0.01,0.96,-0.16,-0.19,0.03
Germany,2020-08-30,1.0,3,9300.0,-0.09,0.23,0.65,-0.12,-0.01,0.0,-0.06,-0.0,0.9,-0.17,-0.19,0.03
Germany,2020-08-31,3.0,3,9303.0,0.02,0.02,0.74,-0.15,-0.24,0.03,-0.05,0.01,0.88,-0.16,-0.19,0.03
Germany,2020-09-01,4.0,3,9307.0,0.0,0.0,0.9,-0.14,-0.23,0.04,-0.05,0.01,0.85,-0.15,-0.18,0.03
Germany,2020-09-02,15.0,5,9322.0,0.03,-0.02,1.06,-0.14,-0.22,0.03,-0.04,0.02,0.9,-0.14,-0.18,0.03
Germany,2020-09-03,0.0,4,9322.0,-0.05,-0.03,0.81,-0.17,-0.23,0.03,-0.04,0.02,0.86,-0.14,-0.18,0.02
Germany,2020-09-04,5.0,5,9327.0,-0.04,-0.03,1.04,-0.14,-0.23,0.03,-0.04,0.01,0.89,-0.13,-0.17,0.02
Germany,2020-09-05,2.0,4,9329.0,-0.1,-0.07,1.03,-0.09,-0.07,0.0,-0.03,0.01,0.89,-0.14,-0.18,0.02
Germany,2020-09-06,1.0,4,9330.0,0.05,0.4,1.1,-0.04,0.0,-0.02,-0.01,0.04,0.95,-0.12,-0.17,0.02
Germany,2020-09-07,1.0,4,9331.0,0.02,-0.01,1.0,-0.14,-0.23,0.03,-0.01,0.03,0.99,-0.12,-0.17,0.02
Germany,2020-09-08,5.0,4,9336.0,0.0,-0.02,1.12,-0.12,-0.21,0.03,-0.01,0.03,1.02,-0.12,-0.17,0.02
Germany,2020-09-09,6.0,2,9342.0,0.01,-0.04,1.12,-0.13,-0.2,0.03,-0.02,0.03,1.03,-0.12,-0.17,0.02
Germany,2020-09-10,3.0,3,9345.0,-0.02,-0.02,1.02,-0.13,-0.2,0.02,-0.01,0.03,1.06,-0.11,-0.16,0.02
Germany,2020-09-11,3.0,3,9348.0,-0.02,-0.02,1.21,-0.11,-0.21,0.02,-0.01,0.03,1.09,-0.11,-0.16,0.02
Germany,2020-09-12,4.0,3,9352.0,-0.08,-0.06,1.49,-0.03,-0.03,-0.02,-0.01,0.03,1.15,-0.1,-0.15,0.01
Germany,2020-09-13,2.0,3,9354.0,0.15,0.49,1.52,0.04,0.03,-0.04,0.01,0.05,1.21,-0.09,-0.15,0.01
Germany,2020-09-14,2.0,3,9356.0,0.0,-0.02,1.25,-0.12,-0.17,0.01,0.01,0.04,1.25,-0.09,-0.14,0.01
Germany,2020-09-15,11.0,4,9367.0,-0.01,-0.02,1.42,-0.1,-0.16,0.02,0.0,0.04,1.29,-0.08,-0.13,0.01
Germany,2020-09-16,6.0,4,9373.0,0.0,-0.03,1.31,-0.11,-0.16,0.02,0.0,0.05,1.32,-0.08,-0.13,0.0
Germany,2020-09-17,3.0,4,9376.0,-0.04,-0.02,1.03,-0.12,-0.17,0.02,-0.0,0.05,1.32,-0.08,-0.12,0.0
Germany,2020-09-18,10.0,5,9386.0,-0.04,-0.02,1.13,-0.11,-0.18,0.02,-0.0,0.05,1.31,-0.08,-0.12,0.0
Germany,2020-09-19,2.0,5,9388.0,-0.09,-0.07,1.41,-0.04,-0.04,-0.01,-0.0,0.04,1.3,-0.08,-0.12,0.01
Germany,2020-09-20,2.0,5,9390.0,0.14,0.45,1.49,0.02,0.02,-0.03,-0.01,0.04,1.29,-0.08,-0.12,0.01
Germany,2020-09-21,0.0,4,9390.0,-0.02,-0.02,1.11,-0.12,-0.18,0.02,-0.01,0.04,1.27,-0.08,-0.12,0.01
Germany,2020-09-22,15.0,5,9405.0,-0.04,-0.02,1.22,-0.11,-0.16,0.03,-0.01,0.04,1.24,-0.08,-0.12,0.01
Germany,2020-09-23,18.0,7,9423.0,-0.05,-0.02,0.98,-0.12,-0.15,0.03,-0.02,0.04,1.2,-0.09,-0.12,0.01
Germany,2020-09-24,13.0,8,9436.0,-0.1,-0.02,0.7,-0.14,-0.15,0.03,-0.03,0.04,1.15,-0.09,-0.12,0.01
Germany,2020-09-25,15.0,9,9451.0,-0.12,-0.01,0.42,-0.16,-0.17,0.04,-0.04,0.04,1.05,-0.1,-0.12,0.02
Germany,2020-09-26,8.0,10,9459.0,-0.19,-0.07,0.15,-0.21,-0.08,0.03,-0.05,0.04,0.87,-0.12,-0.12,0.02
Germany,2020-09-27,5.0,10,9464.0,-0.14,0.18,0.44,-0.15,-0.03,0.01,-0.09,0.0,0.72,-0.14,-0.13,0.03
Germany,2020-09-28,4.0,11,9468.0,-0.07,0.01,0.48,-0.15,-0.15,0.03,-0.1,0.01,0.63,-0.15,-0.13,0.03
Germany,2020-09-29,15.0,11,9483.0,-0.08,0.01,0.5,-0.24,-0.15,0.05,-0.11,0.01,0.52,-0.17,-0.13,0.03
Germany,2020-09-30,12.0,10,9495.0,0.0,0.06,0.77,-0.1,-0.13,0.03,-0.1,0.02,0.49,-0.16,-0.12,0.03
Germany,2020-10-01,14.0,10,9509.0,-0.06,0.07,0.52,-0.12,-0.12,0.03,-0.09,0.04,0.47,-0.16,-0.12,0.03
Germany,2020-10-02,9.0,9,9518.0,0.0,0.29,0.6,-0.1,-0.14,0.02,-0.08,0.08,0.49,-0.15,-0.11,0.03
Germany,2020-10-03,13.0,10,9531.0,-0.51,-0.87,0.78,-0.22,-0.36,0.06,-0.12,-0.04,0.58,-0.15,-0.15,0.03
Germany,2020-10-04,2.0,9,9533.0,0.0,0.5,0.8,-0.05,-0.01,0.0,-0.1,0.01,0.64,-0.14,-0.15,0.03
Germany,2020-10-05,21.0,12,9554.0,-0.03,0.1,0.4,-0.13,-0.17,0.03,-0.1,0.02,0.62,-0.14,-0.15,0.03
Germany,2020-10-06,12.0,11,9566.0,-0.07,0.04,0.42,-0.14,-0.17,0.05,-0.1,0.03,0.61,-0.12,-0.16,0.03
Germany,2020-10-07,16.0,12,9582.0,-0.06,0.01,0.43,-0.16,-0.16,0.04,-0.1,0.02,0.56,-0.13,-0.16,0.03
Germany,2020-10-08,12.0,12,9594.0,-0.11,0.0,0.32,-0.21,-0.17,0.04,-0.11,0.01,0.54,-0.14,-0.17,0.03
Germany,2020-10-09,5.0,11,9599.0,-0.1,0.01,0.45,-0.19,-0.17,0.04,-0.13,-0.03,0.51,-0.16,-0.17,0.04
Germany,2020-10-10,21.0,12,9620.0,-0.13,-0.06,0.48,-0.15,-0.04,0.02,-0.07,0.09,0.47,-0.15,-0.13,0.03
Germany,2020-10-11,6.0,13,9626.0,-0.14,0.26,0.55,-0.16,-0.03,0.01,-0.09,0.05,0.44,-0.16,-0.13,0.03
Germany,2020-10-12,14.0,12,9640.0,-0.06,-0.01,0.49,-0.21,-0.24,0.05,-0.1,0.04,0.45,-0.17,-0.14,0.04
Germany,2020-10-13,42.0,16,9682.0,-0.06,-0.01,0.71,-0.2,-0.23,0.06,-0.09,0.03,0.49,-0.18,-0.15,0.04
Germany,2020-10-14,34.0,19,9716.0,-0.08,-0.03,0.35,-0.23,-0.23,0.06,-0.1,0.02,0.48,-0.19,-0.16,0.04
Germany,2020-10-15,23.0,20,9739.0,-0.11,0.02,0.28,-0.25,-0.24,0.07,-0.1,0.03,0.47,-0.2,-0.17,0.04
Germany,2020-10-16,34.0,24,9773.0,-0.12,0.01,0.31,-0.23,-0.25,0.07,-0.1,0.03,0.45,-0.2,-0.18,0.05
Germany,2020-10-17,12.0,23,9785.0,-0.18,-0.05,0.46,-0.18,-0.07,0.03,-0.11,0.03,0.45,-0.21,-0.18,0.05
Germany,2020-10-18,13.0,24,9798.0,-0.19,0.19,0.49,-0.2,-0.06,0.02,-0.11,0.02,0.44,-0.21,-0.19,0.05
Germany,2020-10-19,44.0,28,9842.0,-0.07,0.01,0.52,-0.24,-0.24,0.06,-0.12,0.02,0.45,-0.22,-0.19,0.05
Germany,2020-10-20,40.0,28,9882.0,-0.11,-0.01,0.49,-0.26,-0.24,0.07,-0.12,0.02,0.41,-0.23,-0.19,0.05
Germany,2020-10-21,29.0,27,9911.0,-0.08,-0.02,0.56,-0.23,-0.22,0.06,-0.12,0.02,0.44,-0.23,-0.19,0.05
Germany,2020-10-22,49.0,31,9960.0,-0.11,-0.01,0.67,-0.22,-0.22,0.06,-0.12,0.02,0.5,-0.22,-0.19,0.05
Germany,2020-10-23,18.0,29,9978.0,-0.16,0.0,0.25,-0.26,-0.24,0.08,-0.13,0.02,0.49,-0.23,-0.18,0.05
Germany,2020-10-24,57.0,35,10035.0,-0.21,-0.05,0.51,-0.21,-0.05,0.04,-0.13,0.02,0.5,-0.23,-0.18,0.06
Germany,2020-10-25,27.0,37,10062.0,-0.18,0.2,0.64,-0.2,-0.04,0.02,-0.13,0.02,0.52,-0.23,-0.18,0.06
Germany,2020-10-26,29.0,35,10091.0,-0.15,-0.01,0.12,-0.23,-0.17,0.06,-0.14,0.01,0.46,-0.23,-0.17,0.06
Germany,2020-10-27,30.0,34,10121.0,-0.14,0.0,0.35,-0.2,-0.16,0.07,-0.15,0.02,0.44,-0.22,-0.16,0.06
Germany,2020-10-28,97.0,43,10218.0,-0.11,0.0,0.33,-0.21,-0.15,0.06,-0.15,0.02,0.41,-0.22,-0.15,0.06
Germany,2020-10-29,87.0,49,10305.0,-0.13,0.04,0.07,-0.24,-0.16,0.07,-0.15,0.03,0.32,-0.22,-0.14,0.06
Germany,2020-10-30,86.0,59,10391.0,-0.1,0.12,0.03,-0.24,-0.17,0.07,-0.15,0.04,0.29,-0.22,-0.13,0.06
Germany,2020-10-31,92.0,64,10483.0,-0.3,-0.3,0.52,-0.24,-0.12,0.05,-0.16,0.01,0.29,-0.22,-0.14,0.06
Germany,2020-11-01,30.0,64,10513.0,-0.27,-0.01,0.04,-0.28,-0.06,0.04,-0.17,-0.02,0.21,-0.23,-0.14,0.06
Germany,2020-11-02,156.0,82,10669.0,-0.24,-0.01,0.23,-0.24,-0.18,0.07,-0.18,-0.02,0.22,-0.24,-0.14,0.06
Germany,2020-11-03,48.0,85,10717.0,-0.27,-0.01,0.19,-0.26,-0.18,0.09,-0.2,-0.02,0.2,-0.24,-0.15,0.06
Germany,2020-11-04,232.0,104,10949.0,-0.27,-0.02,0.22,-0.27,-0.18,0.09,-0.23,-0.03,0.19,-0.25,-0.15,0.07
Germany,2020-11-05,161.0,115,11110.0,-0.29,0.0,0.15,-0.28,-0.18,0.09,-0.25,-0.03,0.2,-0.26,-0.15,0.07
Germany,2020-11-06,130.0,121,11240.0,-0.3,0.01,0.13,-0.31,-0.19,0.1,-0.28,-0.05,0.21,-0.27,-0.16,0.08
Germany,2020-11-07,66.0,117,11306.0,-0.34,-0.05,0.45,-0.33,-0.13,0.07,-0.28,-0.01,0.2,-0.28,-0.16,0.08
Germany,2020-11-08,66.0,122,11372.0,-0.48,-0.03,0.61,-0.33,-0.17,0.05,-0.31,-0.02,0.28,-0.29,-0.17,0.08
Germany,2020-11-09,36.0,105,11408.0,-0.24,-0.02,0.11,-0.27,-0.16,0.08,-0.31,-0.02,0.27,-0.29,-0.17,0.08
Germany,2020-11-10,373.0,152,11781.0,-0.27,-0.01,0.11,-0.26,-0.16,0.09,-0.31,-0.02,0.25,-0.29,-0.17,0.08
Germany,2020-11-11,213.0,149,11994.0,-0.26,-0.02,0.09,-0.27,-0.16,0.09,-0.31,-0.02,0.24,-0.29,-0.16,0.08
Germany,2020-11-12,222.0,158,12216.0,-0.3,-0.01,0.03,-0.28,-0.16,0.09,-0.31,-0.02,0.22,-0.29,-0.16,0.08
Germany,2020-11-13,188.0,166,12404.0,-0.28,0.03,0.11,-0.28,-0.17,0.1,-0.31,-0.02,0.22,-0.29,-0.16,0.08
Germany,2020-11-14,107.0,172,12511.0,-0.32,-0.03,0.38,-0.32,-0.13,0.07,-0.31,-0.01,0.21,-0.29,-0.16,0.08
Germany,2020-11-15,62.0,171,12573.0,-0.48,-0.03,0.62,-0.32,-0.17,0.05,-0.31,-0.01,0.21,-0.29,-0.16,0.08
Germany,2020-11-16,260.0,203,12833.0,-0.25,-0.03,-0.03,-0.28,-0.16,0.08,-0.31,-0.01,0.19,-0.29,-0.16,0.08
Germany,2020-11-17,305.0,193,13138.0,-0.28,-0.01,0.03,-0.27,-0.16,0.09,-0.31,-0.01,0.18,-0.29,-0.16,0.08
Germany,2020-11-18,252.0,199,13390.0,-0.27,-0.07,0.41,-0.28,-0.2,0.09,-0.31,-0.02,0.22,-0.29,-0.16,0.08
Germany,2020-11-19,272.0,206,13662.0,-0.32,-0.02,-0.13,-0.3,-0.17,0.09,-0.31,-0.02,0.2,-0.29,-0.17,0.08
Germany,2020-11-20,256.0,216,13918.0,-0.3,0.01,-0.03,-0.31,-0.17,0.1,-0.32,-0.03,0.18,-0.3,-0.17,0.08
Germany,2020-11-21,143.0,221,14061.0,-0.35,-0.04,0.0,-0.39,-0.14,0.08,-0.32,-0.03,0.12,-0.31,-0.17,0.08
Germany,2020-11-22,98.0,226,14159.0,-0.57,-0.16,0.05,-0.41,-0.2,0.07,-0.33,-0.05,0.04,-0.32,-0.17,0.09
Germany,2020-11-23,301.0,232,14460.0,-0.24,-0.04,0.01,-0.29,-0.16,0.08,-0.33,-0.05,0.05,-0.32,-0.17,0.09
Germany,2020-11-24,372.0,242,14832.0,-0.26,-0.02,0.05,-0.28,-0.16,0.09,-0.33,-0.05,0.05,-0.32,-0.17,0.09
United Kingdom,2020-02-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,2020-02-15,0.0,0,0.0,-0.12,-0.07,-0.35,-0.12,-0.04,0.02,-0.02,-0.01,-0.05,-0.02,-0.01,0.0
United Kingdom,2020-02-16,0.0,0,0.0,-0.07,-0.06,-0.28,-0.07,-0.03,0.01,-0.03,-0.02,-0.09,-0.03,-0.01,0.0
United Kingdom,2020-02-17,0.0,0,0.0,0.1,0.01,0.24,-0.02,-0.14,0.02,-0.01,-0.02,-0.06,-0.03,-0.03,0.01
United Kingdom,2020-02-18,0.0,0,0.0,0.07,-0.01,0.2,-0.03,-0.14,0.02,-0.0,-0.02,-0.03,-0.03,-0.05,0.01
United Kingdom,2020-02-19,0.0,0,0.0,0.06,-0.02,0.08,-0.04,-0.14,0.03,0.01,-0.02,-0.02,-0.04,-0.07,0.01
United Kingdom,2020-02-20,0.0,0,0.0,0.05,-0.02,0.04,-0.05,-0.14,0.03,0.01,-0.02,-0.01,-0.05,-0.09,0.02
United Kingdom,2020-02-21,0.0,0,0.0,0.05,-0.01,0.1,-0.03,-0.15,0.03,0.02,-0.03,0.0,-0.05,-0.11,0.02
United Kingdom,2020-02-22,0.0,0,0.0,-0.04,-0.02,-0.07,-0.02,-0.02,0.01,0.03,-0.02,0.04,-0.04,-0.11,0.02
United Kingdom,2020-02-23,0.0,0,0.0,-0.01,-0.02,-0.05,0.03,-0.01,0.0,0.04,-0.01,0.08,-0.02,-0.11,0.02
United Kingdom,2020-02-24,0.0,0,0.0,-0.03,-0.01,-0.09,-0.02,-0.02,0.01,0.02,-0.02,0.03,-0.02,-0.09,0.02
United Kingdom,2020-02-25,0.0,0,0.0,-0.01,0.04,0.03,0.01,0.01,0.0,0.01,-0.01,0.01,-0.02,-0.07,0.02
United Kingdom,2020-02-26,0.0,0,0.0,0.01,0.0,0.06,-0.01,0.01,0.0,0.0,-0.01,0.0,-0.01,-0.05,0.01
United Kingdom,2020-02-27,0.0,0,0.0,0.02,0.01,0.08,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.01,-0.03,0.01
United Kingdom,2020-02-28,0.0,0,0.0,0.01,0.01,-0.13,0.0,-0.01,0.01,-0.01,0.0,-0.02,-0.0,-0.01,0.0
United Kingdom,2020-02-29,0.0,0,0.0,0.01,0.01,-0.14,-0.02,0.0,0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.0
United Kingdom,2020-03-01,0.0,0,0.0,0.07,0.02,0.14,0.05,0.01,-0.01,0.01,0.01,-0.01,0.0,-0.0,0.0
United Kingdom,2020-03-02,0.0,0,0.0,0.04,0.04,0.14,0.0,0.01,0.0,0.02,0.02,0.03,0.0,0.0,0.0
United Kingdom,2020-03-03,0.0,0,0.0,0.02,0.03,0.11,-0.01,0.01,0.0,0.03,0.02,0.04,0.0,0.0,0.0
United Kingdom,2020-03-04,0.0,0,0.0,0.02,0.03,0.02,-0.02,0.01,0.01,0.03,0.02,0.03,0.0,0.0,0.0
United Kingdom,2020-03-05,0.0,0,1.0,-0.01,0.02,0.01,-0.03,0.0,0.01,0.02,0.02,0.02,-0.0,0.0,0.0
United Kingdom,2020-03-06,1.0,0,1.0,0.05,0.06,0.22,0.01,0.01,0.0,0.03,0.03,0.07,-0.0,0.01,0.0
United Kingdom,2020-03-07,1.0,0,2.0,0.0,0.02,0.07,-0.01,0.01,0.0,0.03,0.03,0.1,-0.0,0.01,0.0
United Kingdom,2020-03-08,0.0,0,2.0,0.04,0.02,0.15,0.02,0.01,-0.01,0.02,0.03,0.1,-0.01,0.01,0.0
United Kingdom,2020-03-09,1.0,0,3.0,0.0,0.04,0.04,-0.03,0.0,0.01,0.02,0.03,0.09,-0.01,0.01,0.0
United Kingdom,2020-03-10,4.0,1,7.0,-0.02,0.05,0.04,-0.04,0.0,0.01,0.01,0.03,0.08,-0.01,0.01,0.0
United Kingdom,2020-03-11,0.0,1,7.0,0.0,0.05,0.1,-0.06,0.0,0.01,0.01,0.04,0.09,-0.02,0.0,0.0
United Kingdom,2020-03-12,2.0,1,9.0,-0.01,0.11,0.05,-0.08,-0.01,0.02,0.01,0.05,0.1,-0.03,0.0,0.01
United Kingdom,2020-03-13,1.0,1,10.0,-0.02,0.11,0.12,-0.09,-0.04,0.02,-0.0,0.06,0.08,-0.04,-0.0,0.01
United Kingdom,2020-03-14,19.0,3,29.0,-0.1,0.07,0.01,-0.15,-0.02,0.02,-0.02,0.06,0.07,-0.06,-0.01,0.01
United Kingdom,2020-03-15,14.0,5,43.0,-0.11,0.07,-0.01,-0.16,-0.04,0.02,-0.04,0.07,0.05,-0.09,-0.02,0.02
United Kingdom,2020-03-16,23.0,9,66.0,-0.03,0.2,0.29,-0.16,-0.09,0.04,-0.04,0.09,0.09,-0.11,-0.03,0.02
United Kingdom,2020-03-17,17.0,10,83.0,-0.15,0.21,0.06,-0.27,-0.16,0.07,-0.06,0.12,0.09,-0.14,-0.05,0.03
United Kingdom,2020-03-18,34.0,15,117.0,-0.21,0.22,-0.03,-0.34,-0.23,0.1,-0.09,0.14,0.07,-0.18,-0.08,0.04
United Kingdom,2020-03-19,46.0,22,163.0,-0.21,0.24,0.02,-0.37,-0.27,0.11,-0.12,0.16,0.07,-0.22,-0.12,0.05
United Kingdom,2020-03-20,32.0,26,195.0,-0.28,0.1,0.06,-0.4,-0.29,0.13,-0.16,0.16,0.06,-0.26,-0.16,0.07
United Kingdom,2020-03-21,58.0,32,253.0,-0.5,0.01,0.02,-0.46,-0.25,0.11,-0.21,0.15,0.06,-0.31,-0.19,0.08
United Kingdom,2020-03-22,36.0,35,289.0,-0.56,-0.14,0.2,-0.46,-0.3,0.09,-0.28,0.12,0.09,-0.35,-0.23,0.09
United Kingdom,2020-03-23,76.0,42,365.0,-0.45,-0.08,0.01,-0.53,-0.45,0.17,-0.34,0.08,0.05,-0.4,-0.28,0.11
United Kingdom,2020-03-24,148.0,61,513.0,-0.71,-0.24,-0.14,-0.64,-0.58,0.24,-0.42,0.02,0.02,-0.46,-0.34,0.14
United Kingdom,2020-03-25,191.0,83,704.0,-0.73,-0.26,-0.12,-0.68,-0.64,0.26,-0.49,-0.05,0.01,-0.51,-0.4,0.16
United Kingdom,2020-03-26,182.0,103,886.0,-0.74,-0.28,-0.11,-0.7,-0.66,0.27,-0.57,-0.13,-0.01,-0.55,-0.45,0.18
United Kingdom,2020-03-27,288.0,139,1174.0,-0.76,-0.29,-0.26,-0.71,-0.66,0.28,-0.64,-0.18,-0.06,-0.6,-0.51,0.2
United Kingdom,2020-03-28,292.0,173,1466.0,-0.83,-0.39,-0.54,-0.74,-0.57,0.2,-0.68,-0.24,-0.14,-0.64,-0.55,0.22
United Kingdom,2020-03-29,213.0,198,1679.0,-0.85,-0.46,-0.52,-0.75,-0.55,0.15,-0.72,-0.29,-0.24,-0.68,-0.59,0.22
United Kingdom,2020-03-30,374.0,241,2053.0,-0.74,-0.32,-0.33,-0.73,-0.69,0.27,-0.77,-0.32,-0.29,-0.71,-0.62,0.24
United Kingdom,2020-03-31,404.0,277,2457.0,-0.74,-0.3,-0.21,-0.72,-0.7,0.27,-0.77,-0.33,-0.3,-0.72,-0.64,0.24
United Kingdom,2020-04-01,673.0,346,3130.0,-0.75,-0.32,-0.29,-0.73,-0.69,0.28,-0.77,-0.34,-0.32,-0.73,-0.65,0.25
United Kingdom,2020-04-02,657.0,414,3787.0,-0.75,-0.32,-0.24,-0.73,-0.7,0.29,-0.77,-0.34,-0.34,-0.73,-0.65,0.25
